date,requests_submitted,steth_requested,max_request_id,requests_finalized,eth_finalized,cumulative_requests,cumulative_finalized,queue_length,queue_steth,finalization_rate_daily,price_eth,discount_pct,steth_usd,eth_usd
2025-02-27 00:00:00+00:00,90,12978.590911382204,72783,80.0,8562.264866366648,72783,72314.0,469.0,55348.35550080799,0.8888888888888888,0.9999574625590848,0.0042537440915091,2333.34,2333.439258534589
2025-02-28 00:00:00+00:00,135,27056.29646869286,72918,84.0,15739.292007477274,72918,72398.0,520.0,66665.3599620238,0.6222222222222222,0.9989660266088064,0.1033973391193487,2302.65,2305.0333431426234
2025-03-01 00:00:00+00:00,94,13192.519402121166,73012,57.0,7155.077705779232,73012,72455.0,557.0,72702.80165836401,0.6063829787234043,0.9976146598548746,0.2385340145125369,2229.38,2234.710544775188
2025-03-02 00:00:00+00:00,121,17540.82637506383,73133,249.0,47414.37386495856,73133,72704.0,429.0,42829.25416846946,2.057851239669421,0.9991835519549646,0.0816448045035445,2215.11,2216.92
2025-03-03 00:00:00+00:00,145,29646.426158083672,73278,74.0,8612.95124777001,73278,72778.0,500.0,63862.72907878272,0.5103448275862069,0.9983681021544228,0.1631897845577268,2514.43,2518.54
2025-03-04 00:00:00+00:00,116,19007.187528824845,73394,93.0,14371.641058598325,73394,72871.0,523.0,68498.27554900944,0.8017241379310345,0.9981095238697664,0.1890476130233631,2143.5115430196147,2147.571475632268
2025-03-05 00:00:00+00:00,103,14697.130610509745,73497,124.0,14992.141719538116,73497,72995.0,502.0,68203.26443997957,1.203883495145631,0.9986912080518354,0.1308791948164578,2167.1,2169.94
2025-03-06 00:00:00+00:00,134,27621.74150856851,73631,194.0,41754.32355524572,73631,73189.0,442.0,54070.68239330128,1.4477611940298507,0.99985278372591,0.0147216274089867,2241.27,2241.6
2025-03-07 00:00:00+00:00,110,24242.73575894345,73741,221.0,39257.17428468886,73741,73410.0,331.0,39056.24386755563,2.0090909090909093,0.9990655078964584,0.0934492103541684,2138.2,2140.2
2025-03-08 00:00:00+00:00,88,13096.436610962852,73829,96.0,14432.436534292729,73829,73506.0,323.0,37720.24394422583,1.0909090909090908,0.9990225536001374,0.0977446399862635,2199.27,2201.421771785411
2025-03-09 00:00:00+00:00,106,15756.03932788835,73935,100.0,23454.815221123867,73935,73606.0,329.0,30021.468050990254,0.9433962264150944,0.9990225536001374,0.0977446399862635,2199.27,2201.421771785411
2025-03-10 00:00:00+00:00,152,24686.481869283165,74087,144.0,20041.39649849508,74087,73750.0,337.0,34666.553421778604,0.9473684210526316,1.000561903670539,-0.0561903670539321,2018.4180711683848,2017.284551574333
2025-03-11 00:00:00+00:00,177,38301.18925107459,74264,156.0,27136.557102270832,74264,73906.0,358.0,45831.18557058275,0.8813559322033898,1.0000922337886766,-0.0092233788676621,1868.04,1867.8677194834847
2025-03-12 00:00:00+00:00,134,11219.389942497344,74398,79.0,11428.6543819713,74398,73985.0,413.0,45621.92113110796,0.5895522388059702,0.9987781353825996,0.122186461740037,1920.94,1923.29
2025-03-13 00:00:00+00:00,108,24019.804389788933,74506,44.0,16311.733702639583,74506,74029.0,477.0,53329.99181825854,0.4074074074074074,0.9994335555404036,0.0566444459596304,1905.55,1906.63
2025-03-14 00:00:00+00:00,65,3394.4774430349207,74571,9.0,3915.755470264616,74571,74038.0,533.0,52808.71379102953,0.1384615384615384,0.9978795421706648,0.2120457829335231,1906.94,1910.9921783263303
2025-03-15 00:00:00+00:00,112,29816.34198810744,74683,215.0,27541.420583950923,74683,74253.0,430.0,55083.63519518636,1.9196428571428568,0.9978795421706648,0.2120457829335231,1906.94,1910.9921783263303
2025-03-16 00:00:00+00:00,97,11663.037693271694,74780,147.0,19047.45804091361,74780,74400.0,380.0,47699.21484754421,1.5154639175257731,0.9990484254504948,0.0951574549505118,1936.37,1938.2143554521333
2025-03-17 00:00:00+00:00,76,8103.773279914586,74856,8.0,8000.0,74856,74408.0,448.0,47802.98812745884,0.1052631578947368,0.999538997133304,0.0461002866696036,1886.32,1887.19
2025-03-18 00:00:00+00:00,117,24172.992105881454,74973,295.0,41927.05511914594,74973,74703.0,270.0,30048.92511419393,2.5213675213675213,0.9995185837043172,0.0481416295682768,1930.87,1931.8
2025-03-19 00:00:00+00:00,113,12086.016030813527,75086,113.0,23520.316761830767,75086,74816.0,270.0,18614.624383175746,1.0,0.9995185837043172,0.0481416295682768,1930.87,1931.8
2025-03-20 00:00:00+00:00,136,14243.622991918415,75222,139.0,14408.049197802506,75222,74955.0,267.0,18450.19817729108,1.0220588235294117,0.9991457264480178,0.0854273551982198,2058.47,2060.23
2025-03-21 00:00:00+00:00,88,7561.374903882255,75310,111.0,11458.98749711704,75310,75066.0,244.0,14552.585584055632,1.2613636363636365,0.9994452672132564,0.055473278674345,1963.82,1964.91
2025-03-22 00:00:00+00:00,79,3443.133574363671,75389,86.0,5875.878521126432,75389,75152.0,237.0,12119.840637292711,1.0886075949367089,0.998936548290424,0.1063451709576113,1978.35,1980.4561194459648
2025-03-23 00:00:00+00:00,86,4298.09386444329,75475,87.0,4127.499872573958,75475,75239.0,236.0,12290.43462916091,1.0116279069767442,0.9966946475822756,0.330535241772445,2000.58,2007.2145514705949
2025-03-24 00:00:00+00:00,89,8458.205393441003,75564,82.0,7039.691297479511,75564,75321.0,243.0,13708.948725122958,0.9213483146067416,0.9986185292393496,0.1381470760650316,2075.73,2078.6015272329155
